구분,자치구명,법정동명,건물유형,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월
전기,마포구,창전동, 단독주택 ,304675,259909,259107,233735,274216,356426,411104,321483,322978,253455,249037,274724
전기,마포구,토정동, 공동주택 ,195771,172572,174514,159972,167211,214887,238550,177892,179226,162847,175347,191550
전기,마포구,토정동, 단독주택 ,4011,3405,3437,3095,3104,3801,4750,4042,4042,3137,2759,2787
전기,마포구,하중동, 공동주택 ,354815,299603,305009,279667,281299,391769,457535,367151,367151,300012,298660,319181
전기,마포구,하중동, 단독주택 ,3668,3321,2853,2360,2349,2590,3200,3109,3109,2496,2333,2506
전기,마포구,합정동, 공동주택 ,1570656,1386649,1378999,1251865,1346291,1820240,2140212,1682087,2311639,1843882,1746410,1893463
전기,마포구,합정동, 단독주택 ,918924,781673,753287,692494,765783,980244,1167328,952375,950316,747882,700743,777774
전기,마포구,현석동, 공동주택 ,761820,764424,716838,703117,771310,1026340,1043497,807666,821412,750190,729676,800167
전기,마포구,현석동, 단독주택 ,32959,25001,24139,23065,27371,38414,42333,28505,28505,23952,25386,31340
전기,서대문구,남가좌동, 공동주택 ,2926820,2783413,2682159,2569419,2746131,3542141,3707986,2903120,3899036,3575512,3577776,4001217
전기,서대문구,남가좌동, 단독주택 ,1165688,983201,967464,895810,987742,1265316,1448486,1155194,1157836,927944,910552,998397
전기,서대문구,냉천동, 공동주택 ,180984,153847,151812,137032,144324,171396,193163,162503,161356,141553,142494,156453
전기,서대문구,냉천동, 단독주택 ,56225,50242,46335,43351,47728,55112,75283,69787,69787,53502,44964,44792
전기,서대문구,대신동, 공동주택 ,94010,79713,84189,74162,77327,91058,122613,109904,112805,86108,79073,80336
전기,서대문구,대신동, 단독주택 ,208361,185228,142031,126131,130654,160323,212052,200771,201195,156003,143575,144490
전기,서대문구,대현동, 공동주택 ,281686,235366,215225,194893,212699,253745,273323,224246,290154,242301,241547,302723
전기,서대문구,대현동, 단독주택 ,146058,122448,122770,114168,131214,168758,185568,150210,150356,122001,121402,137004
전기,서대문구,미근동, 공동주택 ,46748,38141,41847,41582,48484,62859,65548,52253,52312,42906,44900,48937
전기,서대문구,미근동, 단독주택 ,48041,37892,38358,37416,43811,59276,65369,45631,45631,36905,38705,48701
전기,서대문구,봉원동, 공동주택 ,2584,2277,2477,2166,2221,2623,3645,3462,3462,2513,2397,2370
전기,서대문구,봉원동, 단독주택 ,60131,50309,47367,38844,36869,40791,57104,56804,57906,42353,42141,44330
전기,서대문구,북가좌동, 공동주택 ,4061290,3549920,3582016,3283497,3444566,4350049,5168040,4147675,4636531,3913356,3893879,4168258
전기,서대문구,북가좌동, 단독주택 ,1506567,1277568,1208625,1080424,1135965,1449071,1758060,1405023,1411884,1147743,1142901,1255595
전기,서대문구,북아현동, 공동주택 ,1551705,1422979,1381570,1299723,1379482,1709947,1896620,1585699,1593839,1375419,1348155,1452136
전기,서대문구,북아현동, 단독주택 ,1087169,938383,933985,836080,872806,1105744,1305478,1059489,1058769,861559,859574,925078
전기,서대문구,신촌동, 공동주택 ,23317,20228,21599,19568,19632,22497,31753,29923,27750,19623,18386,18025
전기,서대문구,신촌동, 단독주택 ,76671,67133,67534,54622,53884,61918,90496,85059,85153,61863,60914,64543
전기,서대문구,연희동, 공동주택 ,2864664,2501204,2518568,2311754,2456001,3165027,3703694,2903770,2959609,2474201,2469389,2655851
전기,서대문구,연희동, 단독주택 ,2238362,1912911,1850476,1611770,1686279,2119729,2720695,2315266,2321762,1784628,1703661,1856847
전기,서대문구,영천동, 공동주택 ,377402,322152,331076,299044,315492,401709,451284,329766,329837,304376,323966,349188
전기,서대문구,영천동, 단독주택 ,25152,19867,19904,18934,19812,23320,27686,23653,23653,20464,19222,20513
전기,서대문구,옥천동, 공동주택 ,24504,21354,22311,21771,24050,30540,35287,27553,28997,23845,23763,24840
전기,서대문구,옥천동, 단독주택 ,115531,97916,100521,90006,96541,124339,143293,111900,112004,94346,97555,108204
전기,서대문구,창천동, 공동주택 ,571052,512800,532583,505326,550408,677633,856808,740648,742778,573043,529905,557300
전기,서대문구,창천동, 단독주택 ,847639,732160,739522,680955,764945,992586,1241047,1053807,1056450,799928,723567,763139
전기,서대문구,천연동, 공동주택 ,437513,392058,358972,353532,367962,477577,476277,369874,369874,362813,363880,447818
전기,서대문구,천연동, 단독주택 ,181588,160503,163608,145587,151786,190688,229409,186795,187057,148415,145531,154041
전기,서대문구,충정로2가, 공동주택 ,78261,69528,68508,59104,58917,65793,90448,82883,82883,60761,58026,58452
전기,서대문구,충정로2가, 단독주택 ,48741,42855,39129,31384,30936,35857,50893,47781,47781,34633,31797,33799
전기,서대문구,충정로3가, 공동주택 ,573250,506883,468161,447341,506107,666462,705507,537887,570270,478985,487667,598645
전기,서대문구,충정로3가, 단독주택 ,185326,153803,149565,131817,137421,173778,198701,157680,160757,133576,139709,158762
전기,서대문구,합동, 공동주택 ,97572,86633,90893,83587,88407,110023,132014,106284,106284,87917,86546,86438
전기,서대문구,합동, 단독주택 ,34392,23760,21436,17950,21296,25830,26649,17042,17042,13629,16198,22066
전기,서대문구,현저동, 공동주택 ,778098,738998,684474,670906,757593,1027438,1067531,774883,774883,695343,676479,810625
전기,서대문구,현저동, 단독주택 ,7707,6593,5194,4143,3897,4633,5330,4506,4506,4002,5051,6444
전기,서대문구,홍은동, 공동주택 ,4825901,4326691,4243729,3922046,4084043,5160096,5824606,4617426,4702755,4063004,4127640,4448819
전기,서대문구,홍은동, 단독주택 ,1488775,1265921,1244464,1109251,1163326,1460789,1753865,1428646,1433368,1179007,1186571,1289406
전기,서대문구,홍제동, 공동주택 ,5046552,4546748,4439489,4119971,4289075,5301890,5922843,4759427,4783786,4252729,4339864,4726009
전기,서대문구,홍제동, 단독주택 ,1499075,1272264,1242468,1121322,1181499,1451722,1747753,1431683,1437179,1179002,1183773,1299002
전기,서초구,내곡동, 공동주택 ,1132068,982527,958108,865884,894777,1088274,1354479,1167033,1166913,958650,944476,971248
전기,서초구,내곡동, 단독주택 ,282964,233081,205195,166591,161676,196482,234300,197044,201064,165061,182001,214497
전기,서초구,반포동, 공동주택 ,8345520,7775072,7668848,7445831,8174099,11121122,11975734,8807447,9290024,8041743,7929030,8533401
전기,서초구,반포동, 단독주택 ,1160211,986097,977247,904852,1037171,1394708,1577628,1220579,1301958,1038842,1029213,1151818
전기,서초구,방배동, 공동주택 ,13374357,11909411,11822990,10930697,11611018,14648666,17195739,14035581,14187288,11526649,11280591,12048401
전기,서초구,방배동, 단독주택 ,2652513,2252529,2203245,1956219,2067334,2604361,3172160,2590562,2591069,2048018,2032061,2198021
전기,서초구,서초동, 공동주택 ,16565055,15076556,14599043,13801685,14980764,19406447,21368840,17047001,17560848,14788832,14414509,15654040
전기,서초구,서초동, 단독주택 ,1321011,1148780,1109419,991511,1069722,1380451,1705012,1398015,1398289,1094099,1037237,1118665
전기,서초구,신원동, 공동주택 ,956030,839817,868821,756843,760722,915720,1187292,1076144,1077995,822842,808538,826375
전기,서초구,신원동, 단독주택 ,153776,127023,121817,108172,114791,162041,188234,135434,137202,118029,126181,146094
전기,서초구,양재동, 공동주택 ,3490885,3032271,3076499,2767207,2903940,3685562,4567630,3766893,3814255,3000055,2939474,3039632
전기,서초구,양재동, 단독주택 ,1293865,1105326,1069361,939515,1014359,1315855,1584549,1272305,1273270,989155,973650,1073767
전기,서초구,염곡동, 공동주택 ,7978,6420,6459,5998,6202,7275,10282,8710,8710,6078,5970,6372
전기,서초구,염곡동, 단독주택 ,171246,141661,138433,117030,116304,138123,195361,170608,172083,127606,123727,131922
전기,서초구,우면동, 공동주택 ,3858814,3382338,3460621,3121207,3190312,3849442,4744442,4022906,4044282,3275625,3266598,3357318
전기,서초구,우면동, 단독주택 ,275850,233887,225652,194992,198694,249609,323388,276546,277649,213373,206023,221411
전기,서초구,원지동, 공동주택 ,1957,1564,1490,1645,1506,2252,2728,1732,1732,1360,1274,1500
전기,서초구,원지동, 단독주택 ,10837,8907,9288,8518,8623,10671,12454,10311,10311,8438,8717,9121
전기,서초구,잠원동, 공동주택 ,4343675,4004330,3900073,3795991,4139720,5421263,5700491,4305806,4893114,4220389,4172831,4687854
전기,서초구,잠원동, 단독주택 ,497317,394501,388075,366004,430886,575995,645123,472669,472990,381477,383907,458598
전기,성동구,금호동1가, 공동주택 ,1736809,1557201,1550324,1416352,1453290,1715371,2032149,1762511,1763155,1473354,1463154,1538817
전기,성동구,금호동1가, 단독주택 ,69516,60144,56168,49474,52820,65492,77914,61879,61879,52266,51104,61906
전기,성동구,금호동2가, 공동주택 ,876750,770013,787698,725971,783400,1007214,1162790,890716,900422,760749,763769,790064
전기,성동구,금호동2가, 단독주택 ,271025,239223,231095,203582,214253,263789,321770,273251,271801,222686,218218,230303
전기,성동구,금호동3가, 공동주택 ,1146981,1003318,1029110,936317,971501,1156205,1442022,1237473,1238632,992848,962964,987715
전기,성동구,금호동3가, 단독주택 ,509956,442279,439726,397218,419624,515783,630582,528349,532809,426147,405090,434313
전기,성동구,금호동4가, 공동주택 ,1952205,1724206,1750437,1573982,1614000,1845820,2361542,2127405,2133486,1654642,1628894,1661344
전기,성동구,금호동4가, 단독주택 ,277411,232678,229413,212710,228395,302574,350040,260443,260443,215024,223343,250668
전기,성동구,도선동, 공동주택 ,474791,418460,423632,391543,418271,485858,562629,511916,512209,435786,409958,428592
전기,성동구,도선동, 단독주택 ,352212,316017,300363,264223,279507,328855,416128,372921,374671,287179,269724,276249
전기,성동구,마장동, 공동주택 ,2064359,1789514,1849613,1693901,1791087,2137600,2588733,2142444,2146653,1769269,1778869,1857302
전기,성동구,마장동, 단독주택 ,1637169,1439086,1492436,1434235,1581574,1862375,2124089,1847415,1842529,1505313,1445474,1486014
전기,성동구,사근동, 공동주택 ,360895,319505,325042,290839,312135,398739,492332,411309,413007,329480,308717,321797
전기,성동구,사근동, 단독주택 ,506602,447708,471386,422544,458340,564712,700217,616452,618015,495872,441810,452632
전기,성동구,상왕십리동, 공동주택 ,970452,852311,825117,820124,891548,1097359,1205530,1004134,1010732,831718,801118,926423
전기,성동구,상왕십리동, 단독주택 ,18676,15036,13763,11571,11669,16048,21857,16798,16798,12428,10754,12421
전기,성동구,성수동1가, 공동주택 ,3905101,3364450,3235343,3178900,3624583,4875155,5310811,4072634,4075448,3311837,3166985,3739204
전기,성동구,성수동1가, 단독주택 ,1772471,1477741,1407281,1297618,1428479,1813672,2119399,1715482,1715320,1404118,1362795,1543664
전기,성동구,성수동2가, 공동주택 ,2250097,2057536,2013934,2018732,2028231,2729776,2953232,2275772,2290657,1966321,1951764,2130416
전기,성동구,성수동2가, 단독주택 ,1975756,1673710,1556860,1356154,1468353,1847206,2174441,1798634,1796751,1436327,1414990,1673872
전기,성동구,송정동, 공동주택 ,518745,454263,469174,431643,456441,585098,674338,536791,524491,438735,448826,466837
전기,성동구,송정동, 단독주택 ,973832,828320,819290,735807,783341,981303,1186294,991355,1001257,797667,760137,809332
전기,성동구,옥수동, 공동주택 ,2699782,2280690,2086998,2047364,2226109,2861867,3181453,2556208,3892351,3181797,3248741,3532588
전기,성동구,옥수동, 단독주택 ,161646,137640,133206,118476,131460,170530,199327,163661,166531,131566,123581,135304
전기,성동구,용답동, 공동주택 ,269984,232690,236846,218837,243106,307153,354701,282936,287863,235837,233868,250937
전기,성동구,용답동, 단독주택 ,1238707,1052026,1043753,967585,1046961,1343040,1559581,1232919,1225242,989540,976208,1055932
전기,성동구,응봉동, 공동주택 ,1994709,1748458,1759351,1605480,1694309,2167577,2493603,1918387,1920338,1650377,1680720,1799707
전기,성동구,응봉동, 단독주택 ,151811,133536,130543,119509,122997,156793,184402,152947,152947,126788,127404,135217
전기,성동구,하왕십리동, 공동주택 ,5513918,4852468,4821299,4503307,4730679,5543961,6739145,5972387,6028070,4735220,4625190,5071910
전기,성동구,하왕십리동, 단독주택 ,623154,542112,530233,474375,495315,606956,757888,649030,651524,514017,488141,513062
전기,성동구,행당동, 공동주택 ,5485091,4817432,4844657,4400175,4590773,5344097,6684235,5905354,5923227,4724544,4555972,4732301
전기,성동구,행당동, 단독주택 ,904816,791247,767344,697872,777144,952187,1131170,961872,964200,757964,724881,810555
전기,성동구,홍익동, 공동주택 ,202755,174129,173617,158119,173985,227907,259406,204193,206516,172249,168989,182862
전기,성동구,홍익동, 단독주택 ,335926,293903,278439,256051,288161,359657,411537,340742,342595,278042,263707,299040
전기,성북구,길음동, 공동주택 ,6241174,5599463,5601744,5201028,5412767,6317379,7720063,6677429,6783815,5506991,5463555,5793527
전기,성북구,길음동, 단독주택 ,449415,378365,347477,301188,321069,386388,459533,396928,399228,381671,376213,394394
전기,성북구,돈암동, 공동주택 ,5722072,4986046,5051229,4590218,4738178,5587587,6632865,5636775,5649821,4775576,4779193,5055205
전기,성북구,돈암동, 단독주택 ,196651,164431,158590,135767,139222,171661,204019,170907,172725,137323,144568,163425
전기,성북구,동선동1가, 공동주택 ,176822,148775,131931,111413,124073,144115,171685,153252,153252,114872,104978,129345
전기,성북구,동선동1가, 단독주택 ,73970,65684,61639,54982,57728,66053,84885,76991,76608,64016,54296,56441
전기,성북구,동선동2가, 공동주택 ,59357,53939,57625,52025,55298,67117,88877,83765,83765,62555,54529,53835
전기,성북구,동선동2가, 단독주택 ,267660,234103,230487,206297,223029,262569,350598,326615,329623,253424,218313,216303
전기,성북구,동선동3가, 공동주택 ,124832,115984,117399,108311,113813,132741,170078,152736,152736,119777,110308,115686
전기,성북구,동선동3가, 단독주택 ,206525,178272,170897,145808,151332,185909,245232,218713,218713,167108,153602,161080
전기,성북구,동선동4가, 공동주택 ,98299,88011,89456,79479,81868,96165,126944,119949,121165,89162,78641,71491
전기,성북구,동선동4가, 단독주택 ,165711,142042,137527,118827,122950,141346,202193,184302,184850,136488,118058,113348
전기,성북구,동선동5가, 공동주택 ,117663,104063,108494,97211,98789,115603,157897,140231,142069,106922,102356,103773
전기,성북구,동선동5가, 단독주택 ,135080,118002,114499,99999,104174,122345,168661,155027,155027,113443,101074,103592
